restaurant_id,status,place_id,updated_at,reason
7549,AMBIGUOUS,37559010,2026-09-21T01:53:54,TOP_K_DETAIL_VALIDATION_FAILED
7553,AMBIGUOUS,11678788,2026-09-21T01:56:14,TOP_K_DETAIL_VALIDATION_FAILED
7554,ERROR,2081164237,2026-09-21T01:57:00,QWEN_SEMANTIC_FAILURE;Qwen semantic response failed after one retry
7557,RESOLVED,20889368,2026-09-21T01:57:21,
7562,RESOLVED,1034953698,2026-09-21T01:57:40,
7563,RESOLVED,1881406968,2026-09-21T01:58:00,
7566,RESOLVED,61244505,2026-09-21T01:58:37,
