restaurant_id,komsco_name,komsco_address,query,place_id,place_url,resolve_status,detail_status,matcher_source,qwen_used,qwen_confidence,qwen_ranking,resolved_rank,detail_validation_attempts,validation_attempts_json,detail_access_method,http_result,playwright_result,menu_count,parsed_menu_count,menu_complete,menu_fallback_used,home_status,hours_status,menu_status,review_status,review_requested,review_count,review_keyword_count,review_menu_mention_count,review_theme_count,representative_review_count,detail_warnings,result,reason,persistence_status,persistence_error,elapsed_ms
7568,완도1957별관,서울특별시 강남구 학동로 338 지상1층s109호,논현동 완도1957별관,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,NAME_AND_ADDRESS_MISMATCH,NOT_ATTEMPTED,,584
7569,잡담,서울특별시 강남구 도산대로30길 16-4 (논현동),논현동 잡담,1928109570,https://pcmap.place.naver.com/restaurant/1928109570/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,0,1,1,"[{""rank"": 1, ""candidate_name"": ""잡담"", ""candidate_address"": """", ""place_id"": ""1928109570"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1928109570/home"", ""detail_name"": ""잡담"", ""detail_road_address"": ""서울 강남구 도산대로30길 16-4 102호"", ""detail_jibun_address"": ""서울 강남구 논현동 66-8"", ""normalized_source_name"": ""잡담"", ""normalized_detail_name"": ""잡담"", ""name_comparison"": ""EXACT"", ""normalized_source_address"": ""서울특별시강남구도산대로30길164논현동"", ""normalized_detail_road_address"": ""서울강남구도산대로30길164102호"", ""normalized_detail_jibun_address"": ""서울강남구논현동668"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,10,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,10,10,,PARTIAL,,SUCCESS,,10580
7571,주식회사 정육공방,서울특별시 강남구 도산대로30길 24 (논현동) 102호,논현동 주식회사 정육공방,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,NO_VALID_CANDIDATE,NOT_ATTEMPTED,,549
7573,지알(GR)해마루,서울특별시 강남구 선릉로 623 2층 해마루 도시락 지알(GR) 해마루,논현동 지알(GR)해마루,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,NO_VALID_CANDIDATE,NOT_ATTEMPTED,,590
7876,호두당,서울특별시 강남구 도산대로 지하102,논현동 호두당,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,NO_VALID_CANDIDATE,NOT_ATTEMPTED,,616
8365,핫브레드 논현역점,서울특별시 강남구 학동로 지하102,논현동 핫브레드 논현역점,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,CANDIDATE_PLACE_ID_MISSING,NOT_ATTEMPTED,,808
7555,진대감,"서울 강남구 학동로38길 38,",논현동 진대감,13410427,https://pcmap.place.naver.com/restaurant/13410427/home,RESOLVED,PARTIAL,QWEN,True,HIGH,"3,2,1,0",4,4,"[{""rank"": 1, ""candidate_name"": ""진대감 강남역 교보타워점"", ""candidate_address"": """", ""place_id"": ""37362312"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/37362312/home"", ""detail_name"": ""진대감 강남역 교보타워점"", ""detail_road_address"": ""서울 서초구 서초대로73길 54 디오빌오피스텔 1층"", ""detail_jibun_address"": ""서울 서초구 서초동 1309-1"", ""normalized_source_name"": ""진대감"", ""normalized_detail_name"": ""진대감강남역교보타워점"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울강남구학동로38길38"", ""normalized_detail_road_address"": ""서울서초구서초대로73길54디오빌오피스텔1층"", ""normalized_detail_jibun_address"": ""서울서초구서초동13091"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 2, ""candidate_name"": ""진대감 신사점"", ""candidate_address"": """", ""place_id"": ""21716573"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/21716573/home"", ""detail_name"": ""진대감 신사점"", ""detail_road_address"": ""서울 서초구 강남대로99길 33 1층"", ""detail_jibun_address"": ""서울 서초구 잠원동 22-5"", ""normalized_source_name"": ""진대감"", ""normalized_detail_name"": ""진대감신사점"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울강남구학동로38길38"", ""normalized_detail_road_address"": ""서울서초구강남대로99길331층"", ""normalized_detail_jibun_address"": ""서울서초구잠원동225"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 3, ""candidate_name"": ""진대감 역삼점"", ""candidate_address"": """", ""place_id"": ""19948255"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/19948255/home"", ""detail_name"": ""진대감 역삼점"", ""detail_road_address"": ""서울 강남구 봉은사로30길 75 1층"", ""detail_jibun_address"": ""서울 강남구 역삼동 669-15"", ""normalized_source_name"": ""진대감"", ""normalized_detail_name"": ""진대감역삼점"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울강남구학동로38길38"", ""normalized_detail_road_address"": ""서울강남구봉은사로30길751층"", ""normalized_detail_jibun_address"": ""서울강남구역삼동66915"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 4, ""candidate_name"": ""진대감 논현본점"", ""candidate_address"": """", ""place_id"": ""13410427"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/13410427/home"", ""detail_name"": ""진대감 논현본점"", ""detail_road_address"": ""서울 강남구 학동로38길 38"", ""detail_jibun_address"": ""서울 강남구 논현동 217-47"", ""normalized_source_name"": ""진대감"", ""normalized_detail_name"": ""진대감논현본점"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울강남구학동로38길38"", ""normalized_detail_road_address"": ""서울강남구학동로38길38"", ""normalized_detail_jibun_address"": ""서울강남구논현동21747"", ""address_comparison"": ""EXACT"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,27,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,13,10,,PARTIAL,,SUCCESS,,17729
7556,봉추찜닭 강남구청역점,서울특별시 강남구 학동로 343,논현동 봉추찜닭 강남구청역점,1274117863,https://pcmap.place.naver.com/restaurant/1274117863/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,0,1,1,"[{""rank"": 1, ""candidate_name"": ""봉추찜닭 강남구청역점"", ""candidate_address"": """", ""place_id"": ""1274117863"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1274117863/home"", ""detail_name"": ""봉추찜닭 강남구청역점"", ""detail_road_address"": ""서울 강남구 학동로 343 (논현동, 더피나클강남) 지하2층"", ""detail_jibun_address"": ""서울 강남구 논현동 119 더피나클강남 지하2층"", ""normalized_source_name"": ""봉추찜닭강남구청역점"", ""normalized_detail_name"": ""봉추찜닭강남구청역점"", ""name_comparison"": ""EXACT"", ""normalized_source_address"": ""서울특별시강남구학동로343"", ""normalized_detail_road_address"": ""서울강남구학동로343논현동더피나클강남지하2층"", ""normalized_detail_jibun_address"": ""서울강남구논현동119더피나클강남지하2층"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,13,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,10,11,10,,PARTIAL,,SUCCESS,,9198
7559,카페루카,서울특별시 강남구 봉은사로43길 28,논현동 카페루카,38273845,https://pcmap.place.naver.com/restaurant/38273845/home,RESOLVED,PARTIAL,QWEN,True,LOW,"0,1",1,1,"[{""rank"": 1, ""candidate_name"": ""카페 루카카페"", ""candidate_address"": """", ""place_id"": ""38273845"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/38273845/home"", ""detail_name"": ""카페 루카카페"", ""detail_road_address"": ""서울 강남구 봉은사로43길 28 논현동빌딩"", ""detail_jibun_address"": ""서울 강남구 논현동 272-7 빌딩"", ""normalized_source_name"": ""카페루카"", ""normalized_detail_name"": ""카페루카카페"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구봉은사로43길28"", ""normalized_detail_road_address"": ""서울강남구봉은사로43길28논현동빌딩"", ""normalized_detail_jibun_address"": ""서울강남구논현동2727빌딩"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,6,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,11,6,10,,PARTIAL,,SUCCESS,,9786
7560,사운드웨이브커피,서울특별시 강남구 논현로146길 13,논현동 사운드웨이브커피,1604081462,https://pcmap.place.naver.com/restaurant/1604081462/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,0,1,1,"[{""rank"": 1, ""candidate_name"": ""사운드웨이브커피카페,디저트"", ""candidate_address"": """", ""place_id"": ""1604081462"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1604081462/home"", ""detail_name"": ""사운드웨이브커피카페,디저트"", ""detail_road_address"": ""서울 강남구 논현로146길 13 1층 사운드웨이브커피"", ""detail_jibun_address"": ""서울 강남구 논현동 67-25"", ""normalized_source_name"": ""사운드웨이브커피"", ""normalized_detail_name"": ""사운드웨이브커피카페디저트"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구논현로146길13"", ""normalized_detail_road_address"": ""서울강남구논현로146길131층사운드웨이브커피"", ""normalized_detail_jibun_address"": ""서울강남구논현동6725"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,20,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,6,10,,PARTIAL,,SUCCESS,,10800
7563,담소소사골순대국(강남구청역),서울특별시 강남구 선릉로131길 25,논현동 담소소사골순대국(강남구청역),1881406968,https://pcmap.place.naver.com/restaurant/1881406968/home,AMBIGUOUS,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,0,,1,"[{""rank"": 1, ""candidate_name"": ""담소소사골순대육개장 강남구청역점순대,순댓국"", ""candidate_address"": """", ""place_id"": ""1881406968"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1881406968/home"", ""detail_name"": ""담소소사골순대육개장 강남구청역점순대,순댓국"", ""detail_road_address"": ""서울 강남구 선릉로131길 25 1층"", ""detail_jibun_address"": ""서울 강남구 논현동 118"", ""normalized_source_name"": ""담소소사골순대국강남구청역"", ""normalized_detail_name"": ""담소소사골순대육개장강남구청역점순대순댓국"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울특별시강남구선릉로131길25"", ""normalized_detail_road_address"": ""서울강남구선릉로131길251층"", ""normalized_detail_jibun_address"": ""서울강남구논현동118"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""NAME_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,NOT_ATTEMPTED,,3249
7572,토가라시,"서울 강남구 학동로25길 14,",논현동 토가라시,292501040,https://pcmap.place.naver.com/restaurant/292501040/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,0,1,1,"[{""rank"": 1, ""candidate_name"": ""토가라시일본식라면"", ""candidate_address"": """", ""place_id"": ""292501040"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/292501040/home"", ""detail_name"": ""토가라시일본식라면"", ""detail_road_address"": ""서울 강남구 학동로25길 14 1층"", ""detail_jibun_address"": ""서울 강남구 논현동 37-1"", ""normalized_source_name"": ""토가라시"", ""normalized_detail_name"": ""토가라시일본식라면"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울강남구학동로25길14"", ""normalized_detail_road_address"": ""서울강남구학동로25길141층"", ""normalized_detail_jibun_address"": ""서울강남구논현동371"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,17,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,13,10,,PARTIAL,,SUCCESS,,11123
7575,논현골흑염소,"서울 강남구 강남대로120길 40 ,",논현동 논현골흑염소,1252641087,https://pcmap.place.naver.com/restaurant/1252641087/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,0,1,1,"[{""rank"": 1, ""candidate_name"": ""논현골 흑염소육류,고기요리"", ""candidate_address"": """", ""place_id"": ""1252641087"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1252641087/home"", ""detail_name"": ""논현골 흑염소육류,고기요리"", ""detail_road_address"": ""서울 강남구 강남대로120길 40 102동"", ""detail_jibun_address"": ""서울 강남구 논현동 181-5"", ""normalized_source_name"": ""논현골흑염소"", ""normalized_detail_name"": ""논현골흑염소육류고기요리"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울강남구강남대로120길40"", ""normalized_detail_road_address"": ""서울강남구강남대로120길40102동"", ""normalized_detail_jibun_address"": ""서울강남구논현동1815"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,6,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,14,10,10,,PARTIAL,,SUCCESS,,10443
7721,호두당 신사점,서울특별시 강남구 도산대로 지하102(신사동) 327-114호,논현동 호두당 신사점,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,NO_VALID_CANDIDATE,NOT_ATTEMPTED,,637
7759,핫브레드 논현역점,서울특별시 강남구 학동로 지하102(논현동) 지하2층 731-201호,논현동 핫브레드 논현역점,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,CANDIDATE_PLACE_ID_MISSING,NOT_ATTEMPTED,,710
7550,다모아분식,서울시 강남구 논현로150길41(논현동) 다모아분식,논현동 다모아분식,43229792,https://pcmap.place.naver.com/restaurant/43229792/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,0,1,1,"[{""rank"": 1, ""candidate_name"": ""다모아분식"", ""candidate_address"": """", ""place_id"": ""43229792"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/43229792/home"", ""detail_name"": ""다모아분식"", ""detail_road_address"": ""서울 강남구 논현로150길 41"", ""detail_jibun_address"": ""서울 강남구 논현동 61-18"", ""normalized_source_name"": ""다모아분식"", ""normalized_detail_name"": ""다모아분식"", ""name_comparison"": ""EXACT"", ""normalized_source_address"": ""서울시강남구논현로150길41논현동다모아분식"", ""normalized_detail_road_address"": ""서울강남구논현로150길41"", ""normalized_detail_jibun_address"": ""서울강남구논현동6118"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,16,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,13,10,,PARTIAL,,SUCCESS,,10756
7552,신천할매떡볶이,서울특별시 강남구 봉은사로29길 12 (논현동) 1층,논현동 신천할매떡볶이,1777700241,https://pcmap.place.naver.com/restaurant/1777700241/home,AMBIGUOUS,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,0,,1,"[{""rank"": 1, ""candidate_name"": ""신떡순 신천할매떡볶이 논현점분식"", ""candidate_address"": """", ""place_id"": ""1777700241"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1777700241/home"", ""detail_name"": ""신떡순 신천할매떡볶이 논현점분식"", ""detail_road_address"": ""서울 강남구 논현로114길 10 102호"", ""detail_jibun_address"": ""서울 강남구 논현동 234-2"", ""normalized_source_name"": ""신천할매떡볶이"", ""normalized_detail_name"": ""신떡순신천할매떡볶이논현점분식"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구봉은사로29길12논현동1층"", ""normalized_detail_road_address"": ""서울강남구논현로114길10102호"", ""normalized_detail_jibun_address"": ""서울강남구논현동2342"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,NOT_ATTEMPTED,,3000
7564,족발대감,서울특별시 강남구 논현로 613 (논현동) 지하1층,논현동 족발대감,1531219789,https://pcmap.place.naver.com/restaurant/1531219789/home,AMBIGUOUS,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,0,,1,"[{""rank"": 1, ""candidate_name"": ""대감왕족발족발,보쌈"", ""candidate_address"": """", ""place_id"": ""1531219789"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1531219789/home"", ""detail_name"": ""대감왕족발족발,보쌈"", ""detail_road_address"": ""서울 강남구 압구정로 216"", ""detail_jibun_address"": ""서울 강남구 신사동 615-1"", ""normalized_source_name"": ""족발대감"", ""normalized_detail_name"": ""대감왕족발족발보쌈"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울특별시강남구논현로613논현동지하1층"", ""normalized_detail_road_address"": ""서울강남구압구정로216"", ""normalized_detail_jibun_address"": ""서울강남구신사동6151"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""NOT_FOUND"", ""failure_reason"": ""NAME_AND_ADDRESS_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,NOT_ATTEMPTED,,3037
7565,베이직,서울시 강남구 논현로132길 24 1층 101호,논현동 베이직,32812203,https://pcmap.place.naver.com/restaurant/32812203/home,AMBIGUOUS,NOT_ATTEMPTED,QWEN,True,LOW,"0,1,2,3,4",,5,"[{""rank"": 1, ""candidate_name"": ""카페베이직먼트카페,디저트"", ""candidate_address"": """", ""place_id"": ""1550359260"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1550359260/home"", ""detail_name"": ""카페베이직먼트카페,디저트"", ""detail_road_address"": ""서울 강남구 언주로150길 35 2층"", ""detail_jibun_address"": ""서울 강남구 논현동 92-7"", ""normalized_source_name"": ""베이직"", ""normalized_detail_name"": ""카페베이직먼트카페디저트"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구논현로132길241층101호"", ""normalized_detail_road_address"": ""서울강남구언주로150길352층"", ""normalized_detail_jibun_address"": ""서울강남구논현동927"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 2, ""candidate_name"": ""베이직바(BAR)"", ""candidate_address"": """", ""place_id"": ""2043178289"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/2043178289/home"", ""detail_name"": ""베이직바(BAR)"", ""detail_road_address"": ""서울 강남구 봉은사로 135 2층"", ""detail_jibun_address"": ""서울 강남구 논현동 204-4"", ""normalized_source_name"": ""베이직"", ""normalized_detail_name"": ""베이직바bar"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구논현로132길241층101호"", ""normalized_detail_road_address"": ""서울강남구봉은사로1352층"", ""normalized_detail_jibun_address"": ""서울강남구논현동2044"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 3, ""candidate_name"": ""더베이직댄스댄스스포츠"", ""candidate_address"": """", ""place_id"": ""2059582651"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/2059582651/home"", ""detail_name"": ""더베이직댄스댄스스포츠"", ""detail_road_address"": ""서울 강남구 강남대로118길 41 2층"", ""detail_jibun_address"": ""서울 강남구 논현동 181-11"", ""normalized_source_name"": ""베이직"", ""normalized_detail_name"": ""더베이직댄스댄스스포츠"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구논현로132길241층101호"", ""normalized_detail_road_address"": ""서울강남구강남대로118길412층"", ""normalized_detail_jibun_address"": ""서울강남구논현동18111"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 4, ""candidate_name"": ""닥터베이직의원피부과"", ""candidate_address"": """", ""place_id"": ""21818221"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/21818221/home"", ""detail_name"": ""닥터베이직의원피부과"", ""detail_road_address"": ""서울 강남구 강남대로 478 제우빌딩"", ""detail_jibun_address"": ""서울 강남구 논현동 200"", ""normalized_source_name"": ""베이직"", ""normalized_detail_name"": ""닥터베이직의원피부과"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구논현로132길241층101호"", ""normalized_detail_road_address"": ""서울강남구강남대로478제우빌딩"", ""normalized_detail_jibun_address"": ""서울강남구논현동200"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 5, ""candidate_name"": ""베이직교회개신교"", ""candidate_address"": """", ""place_id"": ""32812203"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/32812203/home"", ""detail_name"": ""베이직교회개신교"", ""detail_road_address"": ""서울 강남구 도산대로24길 29"", ""detail_jibun_address"": ""서울 강남구 논현동 32-20"", ""normalized_source_name"": ""베이직"", ""normalized_detail_name"": ""베이직교회개신교"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구논현로132길241층101호"", ""normalized_detail_road_address"": ""서울강남구도산대로24길29"", ""normalized_detail_jibun_address"": ""서울강남구논현동3220"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,NOT_ATTEMPTED,,13125
7567,호별관,서울특별시 강남구 논현로114길 22 (논현동) 1층 호별관,논현동 호별관,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,NO_VALID_CANDIDATE,NOT_ATTEMPTED,,500
