restaurant_id,komsco_name,komsco_address,query,place_id,place_url,resolve_status,detail_status,matcher_source,qwen_used,qwen_confidence,qwen_ranking,resolved_rank,detail_validation_attempts,candidate_count_before_filter,candidate_count_after_filter,qwen_pool_count,validation_attempts_json,detail_access_method,http_result,playwright_result,menu_count,parsed_menu_count,menu_complete,menu_fallback_used,home_status,hours_status,menu_status,review_status,review_requested,review_count,review_keyword_count,review_menu_mention_count,review_theme_count,representative_review_count,detail_warnings,result,reason,persistence_status,persistence_error,elapsed_ms
7554,제주생선구이 올래밥상,"서울 강남구 논현로 613, 1층 (논현동)",제주생선구이올래밥상,1318639397,https://pcmap.place.naver.com/restaurant/1318639397/home,ERROR,NOT_ATTEMPTED,QWEN,True,LOW,"0,1,2,3,4",,2,8,7,7,"[{""rank"": 1, ""candidate_name"": ""제주생선구이올래밥상"", ""candidate_address"": """", ""place_id"": ""2081164237"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/2081164237/home"", ""detail_name"": ""제주생선구이올래밥상"", ""detail_road_address"": """", ""detail_jibun_address"": """", ""normalized_source_name"": ""제주생선구이올래밥상"", ""normalized_detail_name"": ""제주생선구이올래밥상"", ""name_comparison"": ""UNKNOWN"", ""normalized_source_address"": ""서울강남구논현로6131층논현동"", ""normalized_detail_road_address"": """", ""normalized_detail_jibun_address"": """", ""address_comparison"": ""UNKNOWN"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""LOCATOR_TIMEOUT"", ""semantic_decision"": """", ""semantic_reason"": """", ""fatal_veto"": """"}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,QWEN_SEMANTIC_FAILURE;Qwen semantic response failed after one retry,NOT_ATTEMPTED,,43098
