restaurant_id,komsco_name,komsco_address,previous_naver_status,naver_matched_external_name,naver_matched_address,naver_matched_road_address,query,place_id,place_url,resolve_status,detail_status,matcher_source,qwen_used,qwen_confidence,naver_db_fallback_available,qwen_ranking,resolved_rank,detail_validation_attempts,validation_attempts_json,detail_access_method,http_result,playwright_result,menu_count,parsed_menu_count,menu_complete,menu_fallback_used,review_requested,review_count,review_keyword_count,result,reason,elapsed_ms
4288,사리원,서울특별시 강남구 남부순환로 2712 (도곡동) 사리원,MATCHED,사리원 도곡점,서울특별시 강남구 도곡동 411-5,서울특별시 강남구 남부순환로 2712,매봉역 사리원,11710938,https://pcmap.place.naver.com/restaurant/11710938/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""사리원 도곡점육류,고기요리"", ""candidate_address"": """", ""place_id"": ""11710938"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/11710938/home"", ""detail_name"": ""사리원 도곡점육류,고기요리"", ""detail_road_address"": ""서울 강남구 남부순환로 2712"", ""detail_jibun_address"": ""서울 강남구 도곡동 411-5"", ""normalized_source_name"": ""사리원"", ""normalized_detail_name"": ""사리원도곡점육류고기요리"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구남부순환로2712도곡동사리원"", ""normalized_detail_road_address"": ""서울강남구남부순환로2712"", ""normalized_detail_jibun_address"": ""서울강남구도곡동4115"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT,NOT_ATTEMPTED,SUCCESS,,0,False,True,True,0,0,PARTIAL,,2846
