restaurant_id,komsco_name,komsco_address,previous_naver_status,naver_matched_external_name,naver_matched_address,naver_matched_road_address,query,place_id,place_url,resolve_status,detail_status,matcher_source,qwen_used,qwen_confidence,naver_db_fallback_available,qwen_ranking,resolved_rank,detail_validation_attempts,validation_attempts_json,detail_access_method,http_result,playwright_result,menu_count,parsed_menu_count,menu_complete,menu_fallback_used,review_requested,review_count,review_keyword_count,result,reason,elapsed_ms
4321,대포집,서울특별시 강남구 강남대로114길 15 (논현동) 1층,MATCHED,대포집 논현본점,서울특별시 강남구 논현동 184-21 1층,서울특별시 강남구 강남대로114길 15 1층,신논현역 대포집,1609486868,https://pcmap.place.naver.com/restaurant/1609486868/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""대포집 논현본점"", ""candidate_address"": """", ""place_id"": ""1609486868"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1609486868/home"", ""detail_name"": ""대포집 논현본점"", ""detail_road_address"": ""서울 강남구 강남대로114길 15 1층"", ""detail_jibun_address"": ""서울 강남구 논현동 184-21"", ""normalized_source_name"": ""대포집"", ""normalized_detail_name"": ""대포집논현본점"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구강남대로114길15논현동1층"", ""normalized_detail_road_address"": ""서울강남구강남대로114길151층"", ""normalized_detail_jibun_address"": ""서울강남구논현동18421"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT,NOT_ATTEMPTED,SUCCESS,,0,False,True,True,0,0,PARTIAL,,2911
