restaurant_id,komsco_name,komsco_address,previous_naver_status,naver_matched_external_name,naver_matched_address,naver_matched_road_address,query,place_id,place_url,resolve_status,detail_status,matcher_source,qwen_used,qwen_confidence,naver_db_fallback_available,qwen_ranking,resolved_rank,detail_validation_attempts,validation_attempts_json,detail_access_method,http_result,playwright_result,menu_count,parsed_menu_count,menu_complete,menu_fallback_used,review_requested,review_count,review_keyword_count,result,reason,elapsed_ms
4616,미가,서울 강남구 세곡동 164-10 미가 부대찌개,MATCHED,미가 부대찌개,서울특별시 강남구 세곡동 164-10 미가부대찌개,서울특별시 강남구 밤고개로36길 6 미가부대찌개,세곡동 미가,159945533,https://pcmap.place.naver.com/restaurant/159945533/home,AMBIGUOUS,NOT_ATTEMPTED,QWEN,True,LOW,True,"0,1",,2,"[{""rank"": 1, ""candidate_name"": ""미가 부대찌개찌개,전골"", ""candidate_address"": """", ""place_id"": ""1134244869"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1134244869/home"", ""detail_name"": ""미가 부대찌개찌개,전골"", ""detail_road_address"": ""서울 강남구 밤고개로36길 6 미가부대찌개"", ""detail_jibun_address"": ""서울 강남구 세곡동 164-10"", ""normalized_source_name"": ""미가"", ""normalized_detail_name"": ""미가부대찌개찌개전골"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울강남구세곡동16410미가부대찌개"", ""normalized_detail_road_address"": ""서울강남구밤고개로36길6미가부대찌개"", ""normalized_detail_jibun_address"": ""서울강남구세곡동16410"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 2, ""candidate_name"": ""국수미가국수"", ""candidate_address"": """", ""place_id"": ""159945533"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/159945533/home"", ""detail_name"": ""국수미가국수"", ""detail_road_address"": ""경기 성남시 수정구 복정로 88 1층"", ""detail_jibun_address"": ""경기 성남시 수정구 복정동 678-5"", ""normalized_source_name"": ""미가"", ""normalized_detail_name"": ""국수미가국수"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울강남구세곡동16410미가부대찌개"", ""normalized_detail_road_address"": ""경기성남시수정구복정로881층"", ""normalized_detail_jibun_address"": ""경기성남시수정구복정동6785"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,False,False,,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,4515
