restaurant_id,komsco_name,komsco_address,previous_naver_status,naver_matched_external_name,naver_matched_address,naver_matched_road_address,query,place_id,place_url,resolve_status,detail_status,matcher_source,qwen_used,qwen_confidence,naver_db_fallback_available,qwen_ranking,resolved_rank,detail_validation_attempts,validation_attempts_json,detail_access_method,http_result,playwright_result,menu_count,parsed_menu_count,menu_complete,menu_fallback_used,review_requested,review_count,review_keyword_count,result,reason,elapsed_ms
4282,선02,서울특별시 강남구 개포로25길 5 (개포동) 1층,MATCHED,,,,매봉역 선02,1793398137,https://pcmap.place.naver.com/restaurant/1793398137/home,RESOLVED,PARTIAL,QWEN,True,LOW,True,"0,1,2,3",1,1,"[{""rank"": 1, ""candidate_name"": ""집밥식당 선02"", ""candidate_address"": """", ""place_id"": ""1793398137"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1793398137/home"", ""detail_name"": ""집밥식당 선02"", ""detail_road_address"": ""서울 강남구 개포로25길 5 1층"", ""detail_jibun_address"": ""서울 강남구 개포동 1257-6"", ""normalized_source_name"": ""선02"", ""normalized_detail_name"": ""집밥식당선02"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로25길5개포동1층"", ""normalized_detail_road_address"": ""서울강남구개포로25길51층"", ""normalized_detail_jibun_address"": ""서울강남구개포동12576"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT,NOT_ATTEMPTED,SUCCESS,,0,False,True,True,0,0,PARTIAL,,6002
