restaurant_id,komsco_name,komsco_address,previous_naver_status,naver_matched_external_name,naver_matched_address,naver_matched_road_address,query,place_id,place_url,resolve_status,detail_status,matcher_source,qwen_used,qwen_confidence,naver_db_fallback_available,qwen_ranking,resolved_rank,detail_validation_attempts,validation_attempts_json,detail_access_method,http_result,playwright_result,menu_count,parsed_menu_count,menu_complete,menu_fallback_used,home_status,hours_status,menu_status,review_status,review_requested,review_count,review_keyword_count,review_menu_mention_count,review_theme_count,representative_review_count,detail_warnings,result,reason,elapsed_ms
5089,옛날김치돼지찌개,"서울특별시 강남구 개포로82길 13-15 (개포동) 1층 2,7호(개포동)",UNMATCHED,,,,개포동 옛날김치돼지찌개,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,False,,,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,NAME_AND_ADDRESS_MISMATCH,3053
5090,마포소금구이,서울시 강남구 개포로 82길 7 삼성빌딩 마포소금구이,UNMATCHED,,,,개포동 마포소금구이,1750969403,https://pcmap.place.naver.com/restaurant/1750969403/home,AMBIGUOUS,NOT_ATTEMPTED,QWEN,True,LOW,False,"0,1",,2,"[{""rank"": 1, ""candidate_name"": ""원조마포소금구이육류,고기요리"", ""candidate_address"": """", ""place_id"": ""12006943"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/12006943/home"", ""detail_name"": ""원조마포소금구이육류,고기요리"", ""detail_road_address"": ""서울 강남구 테헤란로88길 22 2층"", ""detail_jibun_address"": ""서울 강남구 대치동 956-6"", ""normalized_source_name"": ""마포소금구이"", ""normalized_detail_name"": ""원조마포소금구이육류고기요리"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구개포로82길7삼성빌딩마포소금구이"", ""normalized_detail_road_address"": ""서울강남구테헤란로88길222층"", ""normalized_detail_jibun_address"": ""서울강남구대치동9566"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 2, ""candidate_name"": ""참숯마포생소금구이육류,고기요리"", ""candidate_address"": """", ""place_id"": ""1750969403"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1750969403/home"", ""detail_name"": ""참숯마포생소금구이육류,고기요리"", ""detail_road_address"": ""서울 강남구 개포로82길 7 삼성빌딩 101호"", ""detail_jibun_address"": ""서울 강남구 개포동 186-12"", ""normalized_source_name"": ""마포소금구이"", ""normalized_detail_name"": ""참숯마포생소금구이육류고기요리"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울시강남구개포로82길7삼성빌딩마포소금구이"", ""normalized_detail_road_address"": ""서울강남구개포로82길7삼성빌딩101호"", ""normalized_detail_jibun_address"": ""서울강남구개포동18612"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""NAME_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,10509
5097,댄트픽스,서울특별시 강남구 논현로4길 20 (개포동) 1층,MATCHED,덴트 픽스,서울특별시 강남구 개포동 1168-4 1층 덴트픽스,서울특별시 강남구 논현로4길 20 1층 덴트픽스,개포동 댄트픽스,20590370,https://pcmap.place.naver.com/restaurant/20590370/home,AMBIGUOUS,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,True,0,,1,"[{""rank"": 1, ""candidate_name"": ""덴트픽스외형복원,덴트,도색"", ""candidate_address"": """", ""place_id"": ""20590370"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/20590370/home"", ""detail_name"": ""덴트픽스외형복원,덴트,도색"", ""detail_road_address"": ""서울 강남구 논현로4길 20 1층 덴트픽스"", ""detail_jibun_address"": ""서울 강남구 개포동 1168-4"", ""normalized_source_name"": ""댄트픽스"", ""normalized_detail_name"": ""덴트픽스외형복원덴트도색"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울특별시강남구논현로4길20개포동1층"", ""normalized_detail_road_address"": ""서울강남구논현로4길201층덴트픽스"", ""normalized_detail_jibun_address"": ""서울강남구개포동11684"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""NAME_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,8031
5120,소풍가는날 두번째이야기,서울시 강남구 개포로 25길 7 1층 101호,MATCHED,소풍가는날두번째이야기,서울특별시 강남구 개포동 1257-5,서울특별시 강남구 개포로25길 7,매봉역 소풍가는날 두번째이야기,37437787,https://pcmap.place.naver.com/restaurant/37437787/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""소풍가는날두번째이야기종합분식"", ""candidate_address"": """", ""place_id"": ""37437787"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/37437787/home"", ""detail_name"": ""소풍가는날두번째이야기종합분식"", ""detail_road_address"": ""서울 강남구 개포로25길 7"", ""detail_jibun_address"": ""서울 강남구 개포동 1257-5"", ""normalized_source_name"": ""소풍가는날두번째이야기"", ""normalized_detail_name"": ""소풍가는날두번째이야기종합분식"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구개포로25길71층101호"", ""normalized_detail_road_address"": ""서울강남구개포로25길7"", ""normalized_detail_jibun_address"": ""서울강남구개포동12575"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,6,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,12,10,,PARTIAL,,10279
5179,손짜장,"서울특별시 강남구 개포로31길 8 (개포동, 푸르지오디아뜨) 1층",UNMATCHED,,,,개포동 손짜장,35395294,https://pcmap.place.naver.com/restaurant/35395294/home,AMBIGUOUS,NOT_ATTEMPTED,QWEN,True,LOW,False,"0,1,2,3",,4,"[{""rank"": 1, ""candidate_name"": ""그옛날손짜장중식당"", ""candidate_address"": """", ""place_id"": ""13137512"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/13137512/home"", ""detail_name"": ""그옛날손짜장중식당"", ""detail_road_address"": ""서울 강남구 역삼로19길 5 2층"", ""detail_jibun_address"": ""서울 강남구 역삼동 748-29"", ""normalized_source_name"": ""손짜장"", ""normalized_detail_name"": ""그옛날손짜장중식당"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로31길8개포동푸르지오디아뜨1층"", ""normalized_detail_road_address"": ""서울강남구역삼로19길52층"", ""normalized_detail_jibun_address"": ""서울강남구역삼동74829"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 2, ""candidate_name"": ""옛날손짜장중식당"", ""candidate_address"": """", ""place_id"": ""1533833310"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1533833310/home"", ""detail_name"": ""옛날손짜장중식당"", ""detail_road_address"": ""서울 강남구 삼성로 212-2"", ""detail_jibun_address"": ""서울 강남구 대치동 316"", ""normalized_source_name"": ""손짜장"", ""normalized_detail_name"": ""옛날손짜장중식당"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로31길8개포동푸르지오디아뜨1층"", ""normalized_detail_road_address"": ""서울강남구삼성로2122"", ""normalized_detail_jibun_address"": ""서울강남구대치동316"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 3, ""candidate_name"": ""수타손짜장중식당"", ""candidate_address"": """", ""place_id"": ""2083842785"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/2083842785/home"", ""detail_name"": ""수타손짜장중식당"", ""detail_road_address"": ""서울 강남구 개포로 623 지하1층 103호,104호"", ""detail_jibun_address"": ""서울 강남구 개포동 13-3"", ""normalized_source_name"": ""손짜장"", ""normalized_detail_name"": ""수타손짜장중식당"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로31길8개포동푸르지오디아뜨1층"", ""normalized_detail_road_address"": ""서울강남구개포로623지하1층103호104호"", ""normalized_detail_jibun_address"": ""서울강남구개포동133"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 4, ""candidate_name"": ""용손짜장중식당"", ""candidate_address"": """", ""place_id"": ""35395294"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/35395294/home"", ""detail_name"": ""용손짜장중식당"", ""detail_road_address"": ""서울 서초구 강남대로 221 동성빌딩"", ""detail_jibun_address"": ""서울 서초구 양재동 23"", ""normalized_source_name"": ""손짜장"", ""normalized_detail_name"": ""용손짜장중식당"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로31길8개포동푸르지오디아뜨1층"", ""normalized_detail_road_address"": ""서울서초구강남대로221동성빌딩"", ""normalized_detail_jibun_address"": ""서울서초구양재동23"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,18086
5194,꽈알라 보틀숍,서울 강남구 개포로 264 상가2동 103호 꽈알라 보틀숍,UNMATCHED,,,,개포동 꽈알라 보틀숍,1289412761,https://pcmap.place.naver.com/restaurant/1289412761/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,False,0,1,1,"[{""rank"": 1, ""candidate_name"": ""꽈알라 보틀숍"", ""candidate_address"": """", ""place_id"": ""1289412761"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1289412761/home"", ""detail_name"": ""꽈알라 보틀숍"", ""detail_road_address"": ""서울 강남구 개포로 264 상가 2동 103호"", ""detail_jibun_address"": ""서울 강남구 개포동 1282"", ""normalized_source_name"": ""꽈알라보틀숍"", ""normalized_detail_name"": ""꽈알라보틀숍"", ""name_comparison"": ""EXACT"", ""normalized_source_address"": ""서울강남구개포로264상가2동103호꽈알라보틀숍"", ""normalized_detail_road_address"": ""서울강남구개포로264상가2동103호"", ""normalized_detail_jibun_address"": ""서울강남구개포동1282"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,0,False,False,SUCCESS,NO_DATA,NO_DATA,SUCCESS,True,10,10,0,0,10,,PARTIAL,,15717
5210,리애,서울특별시 강남구 선릉로16길 6 (개포동) 1층,MATCHED,리애,서울특별시 강남구 개포동 171 1층,서울특별시 강남구 선릉로16길 6 1층,개포동 리애,36995601,https://pcmap.place.naver.com/restaurant/36995601/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""리애"", ""candidate_address"": """", ""place_id"": ""36995601"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/36995601/home"", ""detail_name"": ""리애"", ""detail_road_address"": ""서울 강남구 선릉로16길 6 1층"", ""detail_jibun_address"": ""서울 강남구 개포동 171"", ""normalized_source_name"": ""리애"", ""normalized_detail_name"": ""리애"", ""name_comparison"": ""EXACT"", ""normalized_source_address"": ""서울특별시강남구선릉로16길6개포동1층"", ""normalized_detail_road_address"": ""서울강남구선릉로16길61층"", ""normalized_detail_jibun_address"": ""서울강남구개포동171"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,16,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,14,10,,PARTIAL,,12013
5248,바지락칼국수,서울시 강남구 개포로17길 3-10 1층(개포동),AMBIGUOUS,,,,개포동 바지락칼국수,1745726574,https://pcmap.place.naver.com/restaurant/1745726574/home,AMBIGUOUS,NOT_ATTEMPTED,QWEN,True,LOW,False,"0,1,2",,3,"[{""rank"": 1, ""candidate_name"": ""소문난바지락칼국수칼국수,만두"", ""candidate_address"": """", ""place_id"": ""11699732"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/11699732/home"", ""detail_name"": ""소문난바지락칼국수칼국수,만두"", ""detail_road_address"": ""서울 강남구 삼성로 321 김성일빌딩 1층"", ""detail_jibun_address"": ""서울 강남구 대치동 931-24"", ""normalized_source_name"": ""바지락칼국수"", ""normalized_detail_name"": ""소문난바지락칼국수칼국수만두"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구개포로17길3101층개포동"", ""normalized_detail_road_address"": ""서울강남구삼성로321김성일빌딩1층"", ""normalized_detail_jibun_address"": ""서울강남구대치동93124"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 2, ""candidate_name"": ""명가바지락칼국수칼국수,만두"", ""candidate_address"": """", ""place_id"": ""1479732566"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1479732566/home"", ""detail_name"": ""명가바지락칼국수칼국수,만두"", ""detail_road_address"": ""서울 강남구 개포로 232"", ""detail_jibun_address"": ""서울 강남구 개포동 1217-2"", ""normalized_source_name"": ""바지락칼국수"", ""normalized_detail_name"": ""명가바지락칼국수칼국수만두"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구개포로17길3101층개포동"", ""normalized_detail_road_address"": ""서울강남구개포로232"", ""normalized_detail_jibun_address"": ""서울강남구개포동12172"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 3, ""candidate_name"": ""선비칼국수 삼성역점"", ""candidate_address"": """", ""place_id"": ""1745726574"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1745726574/home"", ""detail_name"": ""선비칼국수 삼성역점"", ""detail_road_address"": ""서울 강남구 삼성로86길 20 지하1층"", ""detail_jibun_address"": ""서울 강남구 대치동 956-1"", ""normalized_source_name"": ""바지락칼국수"", ""normalized_detail_name"": ""선비칼국수삼성역점"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울시강남구개포로17길3101층개포동"", ""normalized_detail_road_address"": ""서울강남구삼성로86길20지하1층"", ""normalized_detail_jibun_address"": ""서울강남구대치동9561"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""NOT_FOUND"", ""failure_reason"": ""NAME_AND_ADDRESS_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,19688
5249,노숙자아구샤브샤브,서울특별시 강남구 개포로22길 13 (개포동) 1층,UNMATCHED,,,,개포동 노숙자아구샤브샤브,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,False,,,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,NO_VALID_CANDIDATE,3049
5250,서울회관,서울특별시 강남구 개포로20길 7 (개포동) 서울회관,MATCHED,서울회관,서울특별시 강남구 개포동 1231-22,서울특별시 강남구 개포로20길 7,매봉역 서울회관,1047017858,https://pcmap.place.naver.com/restaurant/1047017858/home,RESOLVED,PARTIAL,QWEN,True,LOW,True,"0,1,2",1,1,"[{""rank"": 1, ""candidate_name"": ""서울회관한식"", ""candidate_address"": """", ""place_id"": ""1047017858"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1047017858/home"", ""detail_name"": ""서울회관한식"", ""detail_road_address"": ""서울 강남구 개포로20길 7"", ""detail_jibun_address"": ""서울 강남구 개포동 1231-22"", ""normalized_source_name"": ""서울회관"", ""normalized_detail_name"": ""서울회관한식"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로20길7개포동서울회관"", ""normalized_detail_road_address"": ""서울강남구개포로20길7"", ""normalized_detail_jibun_address"": ""서울강남구개포동123122"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,5,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,3,6,10,,PARTIAL,,10642
5287,봉화면옥,서울특별시 강남구 논현로 44 (개포동) 우신빌딩 1층,MATCHED,봉화면옥 개포본점,서울특별시 강남구 개포동 1194-3 우신빌딩,서울특별시 강남구 논현로 44 우신빌딩,매봉역 봉화면옥,38290219,https://pcmap.place.naver.com/restaurant/38290219/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""봉화면옥 개포본점냉면"", ""candidate_address"": """", ""place_id"": ""38290219"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/38290219/home"", ""detail_name"": ""봉화면옥 개포본점냉면"", ""detail_road_address"": ""서울 강남구 논현로 44 우신빌딩"", ""detail_jibun_address"": ""서울 강남구 개포동 1194-3"", ""normalized_source_name"": ""봉화면옥"", ""normalized_detail_name"": ""봉화면옥개포본점냉면"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구논현로44개포동우신빌딩1층"", ""normalized_detail_road_address"": ""서울강남구논현로44우신빌딩"", ""normalized_detail_jibun_address"": ""서울강남구개포동11943"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,15,False,False,SUCCESS,NO_DATA,SUCCESS,SUCCESS,True,10,10,15,11,10,,PARTIAL,,10482
5290,파파존스 개포점,서울 강남구 논현로 68 1층,MATCHED,파파존스 개포점,서울특별시 강남구 개포동 1229-12,서울특별시 강남구 논현로 68,매봉역 파파존스 개포점,13172797,https://pcmap.place.naver.com/restaurant/13172797/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,True,0,1,1,"[{""rank"": 1, ""candidate_name"": ""파파존스 개포점"", ""candidate_address"": """", ""place_id"": ""13172797"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/13172797/home"", ""detail_name"": ""파파존스 개포점"", ""detail_road_address"": ""서울 강남구 논현로 68"", ""detail_jibun_address"": ""서울 강남구 개포동 1229-12"", ""normalized_source_name"": ""파파존스개포점"", ""normalized_detail_name"": ""파파존스개포점"", ""name_comparison"": ""EXACT"", ""normalized_source_address"": ""서울강남구논현로681층"", ""normalized_detail_road_address"": ""서울강남구논현로68"", ""normalized_detail_jibun_address"": ""서울강남구개포동122912"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT""}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,24,False,False,SUCCESS,NO_DATA,SUCCESS,SUCCESS,True,10,10,11,8,10,,PARTIAL,,9978
5336,토브,서울특별시 강남구 개포로20길 14 (개포동) 지상1층 (개포동),UNMATCHED,,,,개포동 토브,1914316590,https://pcmap.place.naver.com/restaurant/1914316590/home,AMBIGUOUS,NOT_ATTEMPTED,QWEN,True,LOW,False,"0,1,2,3,4",,5,"[{""rank"": 1, ""candidate_name"": ""토브피아노교습소 개포피아노"", ""candidate_address"": """", ""place_id"": ""1163121720"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1163121720/home"", ""detail_name"": ""토브피아노교습소 개포피아노"", ""detail_road_address"": ""서울 강남구 개포로 516 개포주공7단지상가 2층 201-4호"", ""detail_jibun_address"": ""서울 강남구 개포동 185"", ""normalized_source_name"": ""토브"", ""normalized_detail_name"": ""토브피아노교습소개포피아노"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로20길14개포동지상1층개포동"", ""normalized_detail_road_address"": ""서울강남구개포로516개포주공7단지상가2층2014호"", ""normalized_detail_jibun_address"": ""서울강남구개포동185"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 2, ""candidate_name"": ""토브요양보호사교육원요양보호사"", ""candidate_address"": """", ""place_id"": ""1173328738"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1173328738/home"", ""detail_name"": ""토브요양보호사교육원요양보호사"", ""detail_road_address"": ""서울 송파구 백제고분로 175 2층"", ""detail_jibun_address"": ""서울 송파구 잠실동 234-10"", ""normalized_source_name"": ""토브"", ""normalized_detail_name"": ""토브요양보호사교육원요양보호사"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로20길14개포동지상1층개포동"", ""normalized_detail_road_address"": ""서울송파구백제고분로1752층"", ""normalized_detail_jibun_address"": ""서울송파구잠실동23410"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 3, ""candidate_name"": ""토브 에듀 초등 국어 영어 수학"", ""candidate_address"": """", ""place_id"": ""1653561229"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1653561229/home"", ""detail_name"": ""토브 에듀 초등 국어 영어 수학"", ""detail_road_address"": ""서울 강남구 개포로 516 개포주공7단지상가 2층"", ""detail_jibun_address"": ""서울 강남구 개포동 185"", ""normalized_source_name"": ""토브"", ""normalized_detail_name"": ""토브에듀초등국어영어수학"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로20길14개포동지상1층개포동"", ""normalized_detail_road_address"": ""서울강남구개포로516개포주공7단지상가2층"", ""normalized_detail_jibun_address"": ""서울강남구개포동185"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 4, ""candidate_name"": ""대치토브독학원스터디카페"", ""candidate_address"": """", ""place_id"": ""1845591334"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1845591334/home"", ""detail_name"": ""대치토브독학원스터디카페"", ""detail_road_address"": ""서울 강남구 삼성로64길 41 1층"", ""detail_jibun_address"": ""서울 강남구 대치동 977-12"", ""normalized_source_name"": ""토브"", ""normalized_detail_name"": ""대치토브독학원스터디카페"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로20길14개포동지상1층개포동"", ""normalized_detail_road_address"": ""서울강남구삼성로64길411층"", ""normalized_detail_jibun_address"": ""서울강남구대치동97712"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}, {""rank"": 5, ""candidate_name"": ""토브힐링피부,체형관리"", ""candidate_address"": """", ""place_id"": ""1914316590"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1914316590/home"", ""detail_name"": ""토브힐링피부,체형관리"", ""detail_road_address"": ""서울 강남구 선릉로10길 22-8 1층 102호"", ""detail_jibun_address"": ""서울 강남구 개포동 163-3"", ""normalized_source_name"": ""토브"", ""normalized_detail_name"": ""토브힐링피부체형관리"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구개포로20길14개포동지상1층개포동"", ""normalized_detail_road_address"": ""서울강남구선릉로10길2281층102호"", ""normalized_detail_jibun_address"": ""서울강남구개포동1633"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,18839
5367,백년교동짬뽕,서울시 강남구 개포로82길 13-15(개포동) 남광빌딩 101호 백년교동짬뽕,UNMATCHED,,,,개포동 백년교동짬뽕,2090460673,https://pcmap.place.naver.com/restaurant/2090460673/home,AMBIGUOUS,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,False,0,,1,"[{""rank"": 1, ""candidate_name"": ""백년교동짬뽕 백년함바그 개포직영점중식당"", ""candidate_address"": """", ""place_id"": ""2090460673"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/2090460673/home"", ""detail_name"": ""백년교동짬뽕 백년함바그 개포직영점중식당"", ""detail_road_address"": ""서울 강남구 개포로20길 16 지상1층"", ""detail_jibun_address"": ""서울 강남구 개포동 1232-2"", ""normalized_source_name"": ""백년교동짬뽕"", ""normalized_detail_name"": ""백년교동짬뽕백년함바그개포직영점중식당"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구개포로82길1315개포동남광빌딩101호백년교동짬뽕"", ""normalized_detail_road_address"": ""서울강남구개포로20길16지상1층"", ""normalized_detail_jibun_address"": ""서울강남구개포동12322"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,5606
5385,봉화장,"서울시 강남구 개포로303 206(개포동,현대1차상가)",UNMATCHED,,,,개포동 봉화장,1748319080,https://pcmap.place.naver.com/restaurant/1748319080/home,AMBIGUOUS,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,False,0,,1,"[{""rank"": 1, ""candidate_name"": ""봉화장중식당"", ""candidate_address"": """", ""place_id"": ""1748319080"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1748319080/home"", ""detail_name"": ""봉화장중식당"", ""detail_road_address"": ""서울 강남구 선릉로10길 4-6 2층"", ""detail_jibun_address"": ""서울 강남구 개포동 167-2"", ""normalized_source_name"": ""봉화장"", ""normalized_detail_name"": ""봉화장중식당"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구개포로303206개포동현대1차상가"", ""normalized_detail_road_address"": ""서울강남구선릉로10길462층"", ""normalized_detail_jibun_address"": ""서울강남구개포동1672"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""ADDRESS_MISMATCH""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,5615
