source_type,previous_naver_status,restaurant_id,reference_name,query,query_stage,initial_status,naver_fallback_used,naver_fallback_result,fallback_recovered,final_status,original_candidate_count,filtered_candidate_count,matcher_source,qwen_ranking,selected_candidate_index,selected_candidate_name,qwen_used,qwen_confidence,candidate_url,place_id,place_id_source,resolved_rank,detail_validation,detail_name,detail_address,detail_category,name_evidence,address_evidence,reason,risk_flags,elapsed_ms,detail_validation_attempts
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4301,캠토토스트국악고점,매봉역 캠토토스트국악고점,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,캠토토스트 국악고점토스트,False,,https://pcmap.place.naver.com/restaurant/1782675433/home,1782675433,DOM_DATA_NLOG,,FAIL,캠토토스트 국악고점토스트,서울 강남구 개포로22길 47 101호,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1179,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4302,피자스쿨 개포1단지점,구룡역 피자스쿨 개포1단지점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:NOT_FOUND,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,3949,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4348,이치진 강남개포점,매봉역 이치진 강남개포점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,이치진 강남개포점,False,,#,1310475948,DOM_DATA_NLOG,1,PASS,이치진 강남개포점,서울 강남구 논현로18길 15 1층 이치진,,EXACT,PARTIAL,,,1922,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4358,대청만찬,대청역 대청만찬,naver_local_fallback,NOT_FOUND,True,ENRICHED:NOT_FOUND,False,NOT_FOUND,1,1,SINGLE_CANDIDATE,0,0,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,PLACE_ID_NOT_IN_CANDIDATE_DOM,PLACE_ID_NOT_IN_CANDIDATE_DOM,5992,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4360,춘천닭갈비,구룡역 춘천닭갈비,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,3,3,QWEN,"0,1,2",0,춘천명물닭갈비닭갈비,True,LOW,https://pcmap.place.naver.com/restaurant/18420156/home,18420156,DOM_DATA_NLOG,,FAIL,춘천명물닭갈비닭갈비,서울 강남구 개포로22길 14,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,4405,2
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4367,맛찬,대모산입구역 맛찬,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,맛찬한식,False,,https://pcmap.place.naver.com/restaurant/1558499234/home,1558499234,DOM_DATA_NLOG,,FAIL,맛찬한식,서울 강남구 개포로 615,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,872,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4374,봉평메밀 막국수,개포동역 봉평메밀 막국수,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,3,3,QWEN,"0,1,2",0,개포시장 봉평메밀막국수 칼국수막국수,True,LOW,#,1203242428,DOM_DATA_NLOG,1,PASS,개포시장 봉평메밀막국수 칼국수막국수,서울 강남구 개포로82길 5-8,,CONTAINED,PARTIAL,,,2679,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,4432,주식회사코코아이,강남구 주식회사코코아이,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5520,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4466,은율네,구룡역 은율네,naver_local_fallback,NOT_FOUND,True,ENRICHED:NOT_FOUND,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5700,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4494,오븐데이 개포점,매봉역 오븐데이 개포점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,"오븐데이 개포점치킨,닭강정",False,,#,34465978,DOM_DATA_NLOG,1,PASS,"오븐데이 개포점치킨,닭강정",서울 강남구 논현로10길 29 강남친환경식품유통센터,,CONTAINED,PARTIAL,,,1727,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4507,coffee the juda,매봉역 coffee the juda,naver_local_fallback,AMBIGUOUS,True,ENRICHED:AMBIGUOUS,False,AMBIGUOUS,2,2,QWEN,"0,1",0,커피더주다카페,True,LOW,https://pcmap.place.naver.com/restaurant/1512256507/home,1512256507,DOM_DATA_NLOG,,FAIL,커피더주다카페,서울 강남구 개포로30길 13 지상1층,,DIFFERENT,PARTIAL,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,4545,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,4521,사보르김밥,강남구 사보르김밥,gangnam,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,사보르김밥 석촌점김밥,False,,https://pcmap.place.naver.com/restaurant/1017138065/home,1017138065,DOM_DATA_NLOG,,FAIL,사보르김밥 석촌점김밥,서울 송파구 백제고분로40길 4 101호,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,6158,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4546,리엔,매봉역 리엔,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,4,4,QWEN,"0,1,2",0,리엔중식당,True,LOW,#,179387776,DOM_DATA_NLOG,1,PASS,리엔중식당,서울 강남구 개포로28길 9,,CONTAINED,PARTIAL,,,5434,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4570,동대문엽기떡볶이 개포동역점,개포동역 동대문엽기떡볶이 개포동역점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,동대문엽기떡볶이 개포동역점분식,False,,#,36601251,DOM_DATA_NLOG,1,PASS,동대문엽기떡볶이 개포동역점분식,서울 강남구 개포로 506 청우빌딩 103호,,CONTAINED,PARTIAL,,,1948,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4581,리미티드 하누,매봉역 리미티드 하누,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,리미티드 하누,False,,#,33243499,DOM_DATA_NLOG,1,PASS,리미티드 하누,서울 강남구 논현로10길 29 2층 (친환경 유통센터),,EXACT,PARTIAL,,,1892,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,4593,우리생고기,개포동 우리생고기,dong,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,우리생고기,False,,https://pcmap.place.naver.com/restaurant/36004730/home,36004730,DOM_DATA_NLOG,,FAIL,우리생고기,서울 강남구 개포로82길 13-17 대화빌딩 2층,,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,3375,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4599,도야족발,개포동역 도야족발,station,AMBIGUOUS,True,NO_RESULT,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,"도야족발 개포점족발,보쌈",False,,https://pcmap.place.naver.com/restaurant/38494858/home,38494858,DOM_DATA_NLOG,,FAIL,"도야족발 개포점족발,보쌈",서울 강남구 개포로 512 개포종합상가 115호,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,997,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4622,교촌치킨 개포2호점,구룡역 교촌치킨 개포2호점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:NOT_FOUND,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,3904,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4627,시골밥상,매봉역 시골밥상,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,3,3,QWEN,"0,1,2",0,남호식당 역삼 본점한식,True,LOW,https://pcmap.place.naver.com/restaurant/18396264/home,18396264,DOM_DATA_NLOG,,FAIL,남호식당 역삼 본점한식,서울 강남구 논현로85길 23,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,3628,3
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4658,미도리,매봉역 미도리,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,"미도리초밥,롤",False,,#,1124953384,DOM_DATA_NLOG,1,PASS,"미도리초밥,롤",서울 강남구 논현로18길 11,,CONTAINED,PARTIAL,,,1548,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,4678,이모네깁밥,강남구 이모네깁밥,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5419,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4682,생선쓰,개포동역 생선쓰,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,"생선쓰초밥,롤",False,,https://pcmap.place.naver.com/restaurant/1530589732/home,1530589732,DOM_DATA_NLOG,,FAIL,"생선쓰초밥,롤",서울 강남구 개포로82길 7 삼성빌딩 204호,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1048,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4704,개포골,개포동역 개포골,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,개포골한식,False,,#,36003999,DOM_DATA_NLOG,1,PASS,개포골한식,서울 강남구 삼성로 38,,CONTAINED,PARTIAL,,,1530,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,4744,러빙헛랜드,강남구 러빙헛랜드,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5624,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4769,주박사닭갈비,개포동역 주박사닭갈비,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,주박사 닭갈비,False,,https://pcmap.place.naver.com/restaurant/1386806494/home,1386806494,DOM_DATA_NLOG,,FAIL,주박사 닭갈비,서울 강남구 개포로 508 2층 204호,,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1009,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4783,제주꿀꿀이족발,개포동역 제주꿀꿀이족발,naver_local_fallback,NOT_FOUND,True,ENRICHED:NOT_FOUND,False,NOT_FOUND,1,1,SINGLE_CANDIDATE,0,0,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,PLACE_ID_NOT_IN_CANDIDATE_DOM,PLACE_ID_NOT_IN_CANDIDATE_DOM,5857,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4834,소담,대모산입구역 소담,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,6,5,QWEN,"0,1,2",0,연세소담정신건강의학과의원정신건강의학과,True,LOW,https://pcmap.place.naver.com/restaurant/1654377259/home,1654377259,DOM_DATA_NLOG,,FAIL,연세소담정신건강의학과의원정신건강의학과,수인분당선 개포동역 5번출구 우리은행 건물 5층 (남서울중앙교회 바로 옆건물) 주차정보 건물 내 지하 1층 주차장/ 50m 내 공용 주차장,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,3512,3
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4864,그고깃집,개포동 그고깃집,dong,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,2,2,QWEN,"0,1",0,"그때그집족발,보쌈",True,LOW,https://pcmap.place.naver.com/restaurant/32259828/home,32259828,DOM_DATA_NLOG,,FAIL,"그때그집족발,보쌈",서울 강남구 삼성로82길 5,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,5184,2
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4897,블루버드카페,매봉역 블루버드카페,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,"블루버드카페카페,디저트",False,,#,195013348,DOM_DATA_NLOG,1,PASS,"블루버드카페카페,디저트",서울 강남구 개포로22길 22 1층,블루버드카페,CONTAINED,PARTIAL,,,3328,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4955,원 베이커리,매봉역 원 베이커리,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,원베이커리 개포점베이커리,False,,https://pcmap.place.naver.com/restaurant/1698895425/home,1698895425,DOM_DATA_NLOG,,FAIL,원베이커리 개포점베이커리,서울 강남구 개포로 225,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,893,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,4991,채선당 개포점,개포동역 채선당 개포점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,채선당 개포점샤브샤브,False,,#,19452520,DOM_DATA_NLOG,1,PASS,채선당 개포점샤브샤브,서울 강남구 개포로82길 7,,CONTAINED,PARTIAL,,,1683,1
